,stype,scope_size,expanded
7821,complex,54,False
7822,complex,59,False
7823,complex,60,False
7824,complex,60,False
7825,complex,59,False
7826,complex,56,False
7827,complex,59,False
7828,complex,55,False
7829,complex,55,False
7830,complex,58,False
7831,complex,56,False
7832,complex,61,False
7833,complex,57,False
7834,complex,57,False
7835,complex,61,False
7836,complex,61,False
7837,complex,57,False
7838,complex,56,False
7839,complex,58,False
7840,complex,57,False
7841,complex,55,False
7842,complex,56,False
7843,complex,68,False
7844,complex,69,False
7845,complex,55,False
7846,complex,57,False
7847,complex,57,False
7848,complex,57,False
7849,complex,57,False
7850,complex,60,False
7851,complex,63,False
7852,complex,61,False
7853,complex,61,False
7854,complex,58,False
7855,complex,59,False
7856,complex,56,False
7857,complex,57,False
7858,complex,379,False
7859,complex,57,False
7860,complex,58,False
7861,complex,57,False
7862,complex,57,False
7863,complex,56,False
7864,complex,378,False
7865,complex,56,False
7866,complex,63,False
7867,complex,57,False
7868,complex,56,False
7869,complex,64,False
7870,complex,59,False
7871,complex,75,False
7872,complex,58,False
7873,complex,56,False
7874,complex,57,False
7875,complex,55,False
7876,complex,62,False
7877,complex,56,False
7878,complex,56,False
7879,complex,61,False
7880,complex,60,False
7881,complex,57,False
7882,complex,60,False
7883,complex,60,False
7884,complex,63,False
7885,complex,60,False
7886,complex,58,False
7887,complex,63,False
7888,complex,61,False
7889,complex,59,False
7890,complex,64,False
7891,complex,58,False
7892,complex,65,False
7893,complex,55,False
7894,complex,62,False
7895,complex,375,False
7896,complex,56,False
7897,complex,58,False
7898,complex,55,False
7899,complex,55,False
7900,complex,60,False
7901,complex,58,False
7902,complex,56,False
7903,complex,379,False
7904,complex,57,False
7905,complex,62,False
7906,complex,383,False
7907,complex,57,False
7908,complex,62,False
7909,complex,58,False
7910,complex,57,False
7911,complex,59,False
7912,complex,62,False
7913,complex,68,False
7914,complex,59,False
7915,complex,54,False
7916,complex,56,False
7917,complex,62,False
7918,complex,55,False
7919,complex,57,False
7920,complex,384,False
7921,complex,57,False
7922,complex,64,False
7923,complex,58,False
7924,complex,58,False
7925,complex,65,False
7926,complex,59,False
7927,complex,61,False
7928,complex,57,False
7929,complex,55,False
7930,complex,55,False
7931,complex,69,False
7932,complex,61,False
7933,complex,56,False
7934,complex,59,False
7935,complex,58,False
7936,complex,60,False
7937,complex,62,False
7938,complex,58,False
7939,complex,57,False
7940,complex,58,False
7941,complex,59,False
7942,complex,58,False
7943,complex,58,False
7944,complex,57,False
7945,complex,64,False
7946,complex,61,False
7947,complex,56,False
7948,complex,70,False
7949,complex,376,False
7950,complex,56,False
7951,complex,57,False
7952,complex,58,False
7953,complex,55,False
7954,complex,62,False
7955,complex,57,False
7956,complex,59,False
7957,complex,57,False
7958,complex,58,False
7959,complex,56,False
7960,complex,61,False
7961,complex,55,False
7962,complex,67,False
7963,complex,58,False
7964,complex,56,False
7965,complex,60,False
7966,complex,58,False
7967,complex,58,False
7968,complex,57,False
7969,complex,57,False
7970,complex,59,False
7971,complex,61,False
7972,complex,382,False
7973,complex,56,False
7974,complex,58,False
7975,complex,57,False
7976,complex,59,False
7977,complex,58,False
7978,complex,58,False
7979,complex,56,False
7980,complex,61,False
7981,complex,55,False
7982,complex,60,False
7983,complex,59,False
7984,complex,57,False
7985,complex,55,False
7986,complex,57,False
7987,complex,59,False
7988,complex,56,False
7989,complex,59,False
7990,complex,63,False
7991,complex,58,False
7992,complex,62,False
7993,complex,61,False
7994,complex,60,False
7995,complex,56,False
7996,complex,54,False
7997,complex,57,False
7998,complex,60,False
7999,complex,60,False
8000,complex,56,False
8001,complex,59,False
8002,complex,60,False
8003,complex,56,False
8004,complex,381,False
8005,complex,58,False
8006,complex,56,False
8007,complex,59,False
8008,complex,56,False
8009,complex,62,False
8010,complex,385,False
8011,complex,62,False
8012,complex,62,False
8013,complex,56,False
8014,complex,57,False
8015,complex,60,False
8016,complex,69,False
8017,complex,63,False
8018,complex,56,False
8019,complex,71,False
8020,complex,58,False
8021,complex,56,False
8022,complex,67,False
8023,complex,61,False
8024,complex,60,False
8025,complex,56,False
8026,complex,62,False
8027,complex,376,False
8028,complex,56,False
8029,complex,57,False
8030,complex,57,False
8031,complex,60,False
8032,complex,59,False
8033,complex,59,False
8034,complex,60,False
8035,complex,77,False
8036,complex,66,False
8037,complex,59,False
8038,complex,55,False
8039,complex,55,False
8040,complex,61,False
8041,complex,68,False
8042,complex,382,False
8043,complex,62,False
8044,complex,59,False
8045,complex,59,False
8046,complex,58,False
8047,complex,68,False
8048,complex,60,False
8049,complex,62,False
8050,complex,61,False
8051,complex,56,False
8052,complex,59,False
8053,complex,59,False
8054,complex,58,False
8055,complex,60,False
8056,complex,56,False
8057,complex,57,False
8058,complex,57,False
8059,complex,58,False
8060,complex,66,False
8061,complex,56,False
8062,complex,58,False
8063,complex,59,False
8064,complex,57,False
8065,complex,379,False
8066,complex,57,False
8067,complex,74,False
8068,complex,61,False
8069,complex,57,False
8070,complex,56,False
8071,complex,57,False
8072,complex,57,False
8073,complex,60,False
8074,complex,64,False
8075,complex,62,False
8076,complex,60,False
8077,complex,58,False
8078,complex,60,False
8079,complex,56,False
8080,complex,60,False
8081,complex,62,False
8082,complex,61,False
8083,complex,63,False
8084,complex,58,False
8085,complex,62,False
8086,complex,59,False
8087,complex,62,False
8088,complex,57,False
8089,complex,57,False
8090,complex,72,False
8091,complex,58,False
8092,complex,60,False
8093,complex,70,False
8094,complex,60,False
8095,complex,62,False
8096,complex,382,False
8097,complex,60,False
8098,complex,60,False
8099,complex,58,False
8100,complex,58,False
8101,complex,60,False
8102,complex,58,False
8103,complex,63,False
8104,complex,60,False
8105,complex,60,False
8106,complex,56,False
8107,complex,58,False
8108,complex,62,False
8109,complex,377,False
8110,complex,66,False
8111,complex,59,False
8112,complex,59,False
8113,complex,63,False
8114,complex,58,False
8115,complex,55,False
8116,complex,58,False
8117,complex,60,False
8118,complex,382,False
8119,complex,58,False
8120,complex,62,False
8121,complex,59,False
8122,complex,55,False
8123,complex,59,False
8124,complex,56,False
8125,complex,381,False
8126,complex,63,False
8127,complex,57,False
8128,complex,56,False
8129,complex,56,False
8130,complex,63,False
8131,complex,55,False
8132,complex,55,False
8133,complex,60,False
8134,complex,377,False
8135,complex,60,False
8136,complex,61,False
8137,complex,58,False
8138,complex,58,False
8139,complex,380,False
8140,complex,57,False
8141,complex,58,False
8142,complex,57,False
8143,complex,60,False
8144,complex,63,False
8145,complex,58,False
8146,complex,64,False
8147,complex,57,False
8148,complex,58,False
8149,complex,60,False
8150,complex,63,False
8151,complex,60,False
8152,complex,61,False
8153,complex,56,False
8154,complex,61,False
8155,complex,62,False
8156,complex,55,False
8157,complex,56,False
8158,complex,64,False
8159,complex,55,False
8160,complex,63,False
8161,complex,55,False
8162,complex,57,False
8163,complex,376,False
8164,complex,57,False
8165,complex,390,False
8166,complex,66,False
8167,complex,57,False
8168,complex,56,False
8169,complex,63,False
8170,complex,57,False
8171,complex,58,False
8172,complex,58,False
8173,complex,58,False
8174,complex,61,False
8175,complex,60,False
8176,complex,58,False
8177,complex,56,False
8178,complex,55,False
8179,complex,63,False
8180,complex,59,False
8181,complex,60,False
8182,complex,57,False
8183,complex,60,False
8184,complex,62,False
8185,complex,56,False
8186,complex,58,False
8187,complex,60,False
8188,complex,61,False
8189,complex,58,False
8190,complex,60,False
8191,complex,57,False
8192,complex,54,False
8193,complex,58,False
8194,complex,55,False
8195,complex,62,False
8196,complex,57,False
8197,complex,66,False
8198,complex,54,False
8199,complex,61,False
8200,complex,58,False
8201,complex,64,False
8202,complex,56,False
8203,complex,59,False
8204,complex,60,False
8205,complex,63,False
8206,complex,57,False
8207,complex,59,False
8208,complex,56,False
8209,complex,61,False
8210,complex,57,False
8211,complex,56,False
8212,complex,56,False
8213,complex,58,False
8214,complex,59,False
8215,complex,64,False
8216,complex,387,False
8217,complex,58,False
8218,complex,57,False
8219,complex,61,False
8220,complex,57,False
8221,complex,58,False
8222,complex,61,False
8223,complex,57,False
8224,complex,55,False
8225,complex,58,False
8226,complex,57,False
8227,complex,65,False
8228,complex,61,False
8229,complex,57,False
8230,complex,57,False
8231,complex,56,False
8232,complex,62,False
8233,complex,387,False
8234,complex,63,False
8235,complex,55,False
8236,complex,58,False
8237,complex,58,False
8238,complex,61,False
8239,complex,59,False
8240,complex,65,False
8241,complex,56,False
8242,complex,377,False
8243,complex,63,False
8244,complex,56,False
8245,complex,72,False
8246,complex,58,False
8247,complex,55,False
8248,complex,54,False
8249,complex,63,False
8250,complex,60,False
8251,complex,60,False
8252,complex,57,False
8253,complex,62,False
8254,complex,58,False
8255,complex,58,False
8256,complex,63,False
8257,complex,56,False
8258,complex,62,False
8259,complex,56,False
8260,complex,57,False
8261,complex,58,False
8262,complex,57,False
8263,complex,61,False
8264,complex,56,False
8265,complex,60,False
8266,complex,55,False
8267,complex,61,False
8268,complex,56,False
8269,complex,60,False
8270,complex,63,False
8271,complex,59,False
8272,complex,61,False
8273,complex,70,False
8274,complex,391,False
8275,complex,64,False
8276,complex,55,False
8277,complex,58,False
8278,complex,63,False
8279,complex,56,False
8280,complex,57,False
8281,complex,57,False
8282,complex,62,False
8283,complex,61,False
8284,complex,64,False
8285,complex,55,False
8286,complex,56,False
8287,complex,55,False
8288,complex,57,False
8289,complex,62,False
8290,complex,55,False
8291,complex,58,False
8292,complex,57,False
8293,complex,62,False
8294,complex,55,False
8295,complex,57,False
8296,complex,58,False
8297,complex,57,False
8298,complex,59,False
8299,complex,56,False
8300,complex,56,False
8301,complex,63,False
8302,complex,376,False
8303,complex,379,False
8304,complex,54,False
8305,complex,60,False
8306,complex,58,False
8307,complex,58,False
8308,complex,376,False
8309,complex,57,False
8310,complex,62,False
8311,complex,59,False
8312,complex,58,False
8313,complex,59,False
8314,complex,69,False
8315,complex,59,False
8316,complex,64,False
8317,complex,57,False
8318,complex,59,False
8319,complex,61,False
8320,complex,57,False
8321,complex,57,False
8322,complex,62,False
8323,complex,57,False
8324,complex,57,False
8325,complex,57,False
8326,complex,59,False
8327,complex,59,False
8328,complex,55,False
8329,complex,58,False
8330,complex,58,False
8331,complex,59,False
8332,complex,56,False
8333,complex,58,False
8334,complex,59,False
8335,complex,56,False
8336,complex,57,False
8337,complex,67,False
8338,complex,57,False
8339,complex,63,False
8340,complex,57,False
8341,complex,65,False
8342,complex,57,False
8343,complex,63,False
8344,complex,382,False
8345,complex,62,False
8346,complex,70,False
8347,complex,55,False
8348,complex,61,False
8349,complex,59,False
8350,complex,61,False
8351,complex,58,False
8352,complex,57,False
8353,complex,60,False
8354,complex,60,False
8355,complex,59,False
8356,complex,61,False
8357,complex,61,False
8358,complex,60,False
8359,complex,58,False
8360,complex,61,False
8361,complex,65,False
8362,complex,63,False
8363,complex,65,False
8364,complex,56,False
8365,complex,59,False
8366,complex,59,False
8367,complex,54,False
8368,complex,60,False
8369,complex,57,False
8370,complex,60,False
8371,complex,59,False
8372,complex,63,False
8373,complex,57,False
8374,complex,63,False
8375,complex,63,False
8376,complex,58,False
8377,complex,56,False
8378,complex,62,False
8379,complex,63,False
8380,complex,62,False
8381,complex,57,False
8382,complex,59,False
8383,complex,59,False
8384,complex,57,False
8385,complex,56,False
8386,complex,64,False
8387,complex,57,False
8388,complex,57,False
8389,complex,57,False
8390,complex,62,False
8391,complex,59,False
8392,complex,56,False
8393,complex,58,False
8394,complex,59,False
8395,complex,56,False
8396,complex,56,False
8397,complex,55,False
8398,complex,56,False
8399,complex,55,False
8400,complex,59,False
8401,complex,377,False
8402,complex,64,False
8403,complex,388,False
8404,complex,55,False
8405,complex,57,False
8406,complex,57,False
8407,complex,60,False
8408,complex,56,False
8409,complex,62,False
8410,complex,69,False
8411,complex,57,False
8412,complex,59,False
8413,complex,59,False
8414,complex,74,False
8415,complex,59,False
8416,complex,62,False
8417,complex,54,False
8418,complex,59,False
8419,complex,61,False
8420,complex,56,False
8421,complex,62,False
8422,complex,57,False
8423,complex,59,False
8424,complex,378,False
8425,complex,61,False
8426,complex,54,False
8427,complex,58,False
8428,complex,58,False
8429,complex,57,False
8430,complex,61,False
8431,complex,59,False
8432,complex,56,False
8433,complex,61,False
8434,complex,56,False
8435,complex,61,False
8436,complex,58,False
8437,complex,380,False
8438,complex,56,False
8439,complex,60,False
8440,complex,62,False
8441,complex,55,False
8442,complex,54,False
8443,complex,57,False
8444,complex,374,False
8445,complex,61,False
8446,complex,60,False
8447,complex,56,False
8448,complex,56,False
8449,complex,60,False
8450,complex,57,False
8451,complex,388,False
8452,complex,58,False
8453,complex,59,False
8454,complex,58,False
8455,complex,60,False
8456,complex,379,False
8457,complex,55,False
8458,complex,55,False
8459,complex,54,False
8460,complex,58,False
8461,complex,64,False
8462,complex,56,False
8463,complex,57,False
8464,complex,56,False
8465,complex,61,False
8466,complex,56,False
8467,complex,64,False
8468,complex,65,False
8469,complex,55,False
8470,complex,64,False
8471,complex,385,False
8472,complex,59,False
8473,complex,57,False
8474,complex,58,False
8475,complex,59,False
8476,complex,60,False
8477,complex,380,False
8478,complex,64,False
8479,complex,64,False
8480,complex,58,False
8481,complex,57,False
8482,complex,62,False
8483,complex,54,False
8484,complex,57,False
8485,complex,73,False
8486,complex,56,False
8487,complex,55,False
8488,complex,58,False
8489,complex,56,False
8490,complex,61,False
8491,complex,386,False
8492,complex,382,False
8493,complex,64,False
8494,complex,60,False
8495,complex,57,False
8496,complex,66,False
8497,complex,63,False
8498,complex,59,False
8499,complex,56,False
8500,complex,56,False
8501,complex,649,False
8502,complex,56,False
8503,complex,57,False
8504,complex,59,False
8505,complex,55,False
8506,complex,60,False
8507,complex,56,False
8508,complex,374,False
8509,complex,60,False
8510,complex,58,False
8511,complex,57,False
8512,complex,56,False
8513,complex,59,False
8514,complex,60,False
8515,complex,65,False
8516,complex,56,False
8517,complex,59,False
8518,complex,55,False
8519,complex,58,False
8520,complex,59,False
8521,complex,54,False
8522,complex,56,False
8523,complex,58,False
8524,complex,58,False
8525,complex,62,False
8526,complex,65,False
8527,complex,58,False
8528,complex,54,False
8529,complex,391,False
8530,complex,382,False
8531,complex,60,False
8532,complex,57,False
8533,complex,381,False
8534,complex,58,False
8535,complex,380,False
8536,complex,379,False
8537,complex,56,False
8538,complex,64,False
8539,complex,57,False
8540,complex,71,False
8541,complex,57,False
8542,complex,63,False
8543,complex,55,False
8544,complex,54,False
8545,complex,57,False
8546,complex,59,False
8547,complex,56,False
8548,complex,56,False
8549,complex,55,False
8550,complex,56,False
8551,complex,57,False
8552,complex,58,False
8553,complex,55,False
8554,complex,385,False
8555,complex,58,False
8556,complex,57,False
8557,complex,60,False
8558,complex,64,False
8559,complex,55,False
8560,complex,56,False
8561,complex,63,False
8562,complex,59,False
8563,complex,54,False
8564,complex,57,False
8565,complex,57,False
8566,complex,379,False
8567,complex,58,False
8568,complex,62,False
8569,complex,396,False
8570,complex,59,False
8571,complex,59,False
8572,complex,380,False
8573,complex,63,False
8574,complex,57,False
8575,complex,54,False
8576,complex,65,False
8577,complex,62,False
8578,complex,60,False
8579,complex,57,False
8580,complex,62,False
8581,complex,66,False
8582,complex,60,False
8583,complex,59,False
8584,complex,57,False
8585,complex,57,False
8586,complex,56,False
8587,complex,63,False
8588,complex,64,False
8589,complex,61,False
8590,complex,56,False
8591,complex,62,False
8592,complex,57,False
8593,complex,57,False
8594,complex,68,False
8595,complex,56,False
8596,complex,56,False
8597,complex,57,False
8598,complex,60,False
8599,complex,57,False
8600,complex,61,False
8601,complex,56,False
8602,complex,59,False
8603,complex,379,False
8604,complex,62,False
8605,complex,59,False
8606,complex,63,False
8607,complex,57,False
8608,complex,63,False
8609,complex,61,False
8610,complex,63,False
8611,complex,65,False
8612,complex,57,False
8613,complex,60,False
8614,complex,63,False
8615,complex,57,False
8616,complex,68,False
8617,complex,59,False
8618,complex,56,False
8619,complex,61,False
8620,complex,61,False
8621,complex,57,False
8622,complex,57,False
8623,complex,63,False
8624,complex,62,False
8625,complex,385,False
8626,complex,61,False
8627,complex,71,False
8628,complex,58,False
8629,complex,58,False
8630,complex,61,False
8631,complex,65,False
8632,complex,58,False
8633,complex,380,False
8634,complex,58,False
8635,complex,55,False
8636,complex,55,False
8637,complex,59,False
8638,complex,56,False
8639,complex,57,False
8640,complex,58,False
8641,complex,61,False
8642,complex,64,False
8643,complex,59,False
8644,complex,71,False
8645,complex,58,False
8646,complex,58,False
8647,complex,58,False
8648,complex,72,False
8649,complex,381,False
8650,complex,375,False
8651,complex,56,False
8652,complex,55,False
8653,complex,55,False
8654,complex,58,False
8655,complex,60,False
8656,complex,59,False
8657,complex,60,False
8658,complex,58,False
8659,complex,55,False
8660,complex,58,False
8661,complex,57,False
8662,complex,57,False
8663,complex,57,False
8664,complex,60,False
8665,complex,57,False
8666,complex,57,False
8667,complex,65,False
8668,complex,58,False
8669,complex,59,False
8670,complex,56,False
8671,complex,57,False
8672,complex,61,False
8673,complex,60,False
8674,complex,58,False
8675,complex,376,False
8676,complex,57,False
8677,complex,58,False
8678,complex,60,False
8679,complex,59,False
8680,complex,56,False
8681,complex,61,False
8682,complex,65,False
8683,complex,57,False
8684,complex,65,False
8685,complex,57,False
8686,complex,381,False
8687,complex,60,False
8688,complex,59,False
8689,complex,56,False
8690,complex,59,False
8691,complex,58,False
8692,complex,58,False
8693,complex,389,False
8694,complex,57,False
8695,complex,61,False
8696,complex,60,False
8697,complex,389,False
8698,complex,63,False
8699,complex,59,False
8700,complex,55,False
8701,complex,60,False
8702,complex,55,False
8703,complex,57,False
8704,complex,60,False
8705,complex,58,False
8706,complex,60,False
8707,complex,61,False
8708,complex,55,False
8709,complex,59,False
8710,complex,57,False
8711,complex,63,False
8712,complex,65,False
8713,complex,59,False
8714,complex,57,False
8715,complex,63,False
8716,complex,58,False
8717,complex,58,False
8718,complex,62,False
8719,complex,59,False
8720,complex,64,False
8721,complex,58,False
8722,complex,68,False
8723,complex,57,False
8724,complex,60,False
8725,complex,377,False
8726,complex,60,False
8727,complex,58,False
8728,complex,59,False
8729,complex,57,False
8730,complex,62,False
8731,complex,59,False
8732,complex,385,False
8733,complex,58,False
8734,complex,68,False
8735,complex,56,False
8736,complex,378,False
8737,complex,55,False
8738,complex,65,False
8739,complex,59,False
8740,complex,63,False
8741,complex,376,False
8742,complex,64,False
8743,complex,62,False
8744,complex,70,False
8745,complex,61,False
8746,complex,57,False
8747,complex,377,False
8748,complex,57,False
8749,complex,60,False
8750,complex,58,False
8751,complex,56,False
8752,complex,59,False
8753,complex,61,False
8754,complex,63,False
8755,complex,377,False
8756,complex,64,False
8757,complex,59,False
8758,complex,61,False
8759,complex,62,False
8760,complex,59,False
8761,complex,63,False
8762,complex,64,False
8763,complex,63,False
8764,complex,73,False
8765,complex,56,False
8766,complex,55,False
8767,complex,55,False
8768,complex,55,False
8769,complex,57,False
8770,complex,59,False
8771,complex,61,False
8772,complex,56,False
8773,complex,61,False
8774,complex,59,False
8775,complex,57,False
8776,complex,59,False
8777,complex,58,False
8778,complex,61,False
8779,complex,60,False
8780,complex,59,False
8781,complex,61,False
8782,complex,55,False
8783,complex,58,False
8784,complex,56,False
8785,complex,57,False
8786,complex,56,False
8787,complex,60,False
8788,complex,59,False
8789,complex,61,False
8790,complex,393,False
8791,complex,63,False
8792,complex,59,False
8793,complex,64,False
8794,complex,55,False
8795,complex,63,False
8796,complex,391,False
8797,complex,57,False
8798,complex,58,False
8799,complex,58,False
8800,complex,57,False
8801,complex,58,False
8802,complex,65,False
8803,complex,56,False
8804,complex,60,False
8805,complex,56,False
8806,complex,58,False
8807,complex,56,False
8808,complex,58,False
8809,complex,62,False
8810,complex,379,False
8811,complex,60,False
8812,complex,61,False
8813,complex,57,False
8814,complex,55,False
8815,complex,59,False
8816,complex,58,False
8817,complex,58,False
8818,complex,61,False
8819,complex,61,False
8820,complex,58,False
8821,complex,60,False
8822,complex,55,False
8823,complex,59,False
8824,complex,61,False
8825,complex,68,False
8826,complex,60,False
8827,complex,377,False
8828,complex,75,False
8829,complex,56,False
8830,complex,56,False
8831,complex,59,False
8832,complex,61,False
8833,complex,56,False
8834,complex,57,False
8835,complex,55,False
8836,complex,67,False
8837,complex,60,False
8838,complex,60,False
8839,complex,64,False
8840,complex,62,False
8841,complex,57,False
8842,complex,56,False
8843,complex,57,False
8844,complex,57,False
8845,complex,57,False
8846,complex,67,False
8847,complex,59,False
8848,complex,61,False
8849,complex,379,False
8850,complex,59,False
8851,complex,55,False
8852,complex,60,False
8853,complex,59,False
8854,complex,57,False
8855,complex,57,False
8856,complex,56,False
8857,complex,64,False
8858,complex,58,False
8859,complex,58,False
8860,complex,67,False
8861,complex,56,False
8862,complex,62,False
8863,complex,65,False
8864,complex,56,False
8865,complex,379,False
8866,complex,56,False
8867,complex,57,False
8868,complex,56,False
8869,complex,62,False
8870,complex,377,False
8871,complex,57,False
8872,complex,58,False
8873,complex,66,False
8874,complex,57,False
8875,complex,63,False
8876,complex,57,False
8877,complex,58,False
8878,complex,59,False
8879,complex,56,False
8880,complex,59,False
8881,complex,60,False
8882,complex,60,False
8883,complex,58,False
8884,complex,55,False
8885,complex,55,False
8886,complex,57,False
8887,complex,57,False
8888,complex,57,False
8889,complex,64,False
8890,complex,55,False
8891,complex,58,False
8892,complex,58,False
8893,complex,62,False
8894,complex,54,False
8895,complex,58,False
8896,complex,58,False
8897,complex,73,False
8898,complex,60,False
8899,complex,57,False
8900,complex,54,False
8901,complex,59,False
8902,complex,60,False
8903,complex,391,False
8904,complex,56,False
8905,complex,63,False
8906,complex,58,False
8907,complex,58,False
8908,complex,57,False
8909,complex,57,False
8910,complex,59,False
8911,complex,61,False
8912,complex,58,False
8913,complex,61,False
8914,complex,55,False
8915,complex,57,False
8916,complex,381,False
8917,complex,66,False
8918,complex,56,False
8919,complex,64,False
8920,complex,67,False
8921,complex,59,False
8922,complex,56,False
8923,complex,59,False
8924,complex,375,False
8925,complex,60,False
8926,complex,58,False
8927,complex,57,False
8928,complex,60,False
8929,complex,376,False
8930,complex,378,False
8931,complex,60,False
8932,complex,58,False
8933,complex,64,False
8934,complex,61,False
8935,complex,58,False
8936,complex,55,False
8937,complex,56,False
8938,complex,58,False
8939,complex,58,False
8940,complex,58,False
8941,complex,57,False
8942,complex,55,False
8943,complex,57,False
8944,complex,56,False
8945,complex,57,False
8946,complex,58,False
8947,complex,55,False
8948,complex,57,False
8949,complex,56,False
8950,complex,57,False
8951,complex,64,False
8952,complex,57,False
8953,complex,55,False
8954,complex,57,False
8955,complex,65,False
8956,complex,60,False
8957,complex,64,False
8958,complex,62,False
8959,complex,56,False
8960,complex,62,False
8961,complex,56,False
8962,complex,56,False
8963,complex,58,False
8964,complex,65,False
8965,complex,55,False
8966,complex,56,False
8967,complex,67,False
8968,complex,56,False
8969,complex,64,False
8970,complex,55,False
8971,complex,57,False
8972,complex,65,False
8973,complex,60,False
8974,complex,58,False
8975,complex,61,False
8976,complex,382,False
8977,complex,69,False
8978,complex,58,False
8979,complex,63,False
8980,complex,54,False
8981,complex,59,False
8982,complex,61,False
8983,complex,57,False
8984,complex,58,False
8985,complex,66,False
8986,complex,60,False
8987,complex,55,False
8988,complex,58,False
8989,complex,58,False
8990,complex,59,False
8991,complex,57,False
8992,complex,57,False
8993,complex,58,False
8994,complex,58,False
8995,complex,56,False
8996,complex,58,False
8997,complex,59,False
8998,complex,61,False
8999,complex,59,False
9000,complex,57,False
9001,complex,63,False
9002,complex,60,False
9003,complex,59,False
9004,complex,57,False
9005,complex,58,False
9006,complex,57,False
9007,complex,57,False
9008,complex,55,False
9009,complex,55,False
9010,complex,60,False
9011,complex,60,False
9012,complex,59,False
9013,complex,55,False
9014,complex,54,False
9015,complex,60,False
9016,complex,56,False
9017,complex,57,False
9018,complex,61,False
9019,complex,59,False
9020,complex,59,False
9021,complex,57,False
9022,complex,58,False
9023,complex,69,False
9024,complex,59,False
9025,complex,55,False
9026,complex,58,False
9027,complex,58,False
9028,complex,61,False
9029,complex,56,False
9030,complex,64,False
9031,complex,56,False
9032,complex,57,False
9033,complex,61,False
9034,complex,58,False
9035,complex,57,False
9036,complex,58,False
9037,complex,56,False
9038,complex,55,False
9039,complex,62,False
9040,complex,56,False
9041,complex,55,False
9042,complex,56,False
9043,complex,62,False
9044,complex,55,False
9045,complex,54,False
9046,complex,56,False
9047,complex,57,False
9048,complex,379,False
9049,complex,377,False
9050,complex,58,False
9051,complex,57,False
9052,complex,64,False
9053,complex,68,False
9054,complex,58,False
9055,complex,55,False
9056,complex,58,False
9057,complex,63,False
9058,complex,63,False
9059,complex,59,False
9060,complex,63,False
9061,complex,58,False
9062,complex,57,False
9063,complex,55,False
9064,complex,59,False
9065,complex,56,False
9066,complex,62,False
9067,complex,58,False
9068,complex,61,False
9069,complex,55,False
9070,complex,60,False
9071,complex,59,False
9072,complex,59,False
9073,complex,63,False
9074,complex,57,False
9075,complex,385,False
9076,complex,63,False
9077,complex,65,False
9078,complex,56,False
9079,complex,56,False
9080,complex,58,False
9081,complex,58,False
9082,complex,59,False
9083,complex,63,False
9084,complex,61,False
9085,complex,59,False
9086,complex,57,False
9087,complex,66,False
9088,complex,60,False
9089,complex,57,False
9090,complex,64,False
9091,complex,61,False
9092,complex,54,False
9093,complex,59,False
9094,complex,57,False
9095,complex,56,False
9096,complex,61,False
9097,complex,54,False
9098,complex,60,False
9099,complex,55,False
9100,complex,68,False
9101,complex,58,False
9102,complex,57,False
9103,complex,57,False
9104,complex,64,False
9105,complex,59,False
9106,complex,59,False
9107,complex,61,False
9108,complex,62,False
9109,complex,55,False
9110,complex,57,False
9111,complex,56,False
9112,complex,62,False
9113,complex,58,False
9114,complex,58,False
9115,complex,58,False
9116,complex,61,False
9117,complex,60,False
9118,complex,59,False
9119,complex,58,False
9120,complex,56,False
9121,complex,60,False
9122,complex,56,False
9123,complex,59,False
9124,complex,63,False
9125,complex,55,False
9126,complex,65,False
9127,complex,58,False
9128,complex,61,False
9129,complex,62,False
9130,complex,56,False
9131,complex,57,False
9132,complex,66,False
9133,complex,56,False
9134,complex,57,False
9135,complex,65,False
9136,complex,58,False
9137,complex,63,False
9138,complex,66,False
9139,complex,58,False
9140,complex,60,False
9141,complex,58,False
9142,complex,63,False
9143,complex,59,False
9144,complex,58,False
9145,complex,54,False
9146,complex,57,False
9147,complex,381,False
9148,complex,57,False
9149,complex,67,False
9150,complex,57,False
9151,complex,59,False
9152,complex,63,False
9153,complex,58,False
9154,complex,65,False
9155,complex,60,False
9156,complex,57,False
9157,complex,60,False
9158,complex,60,False
9159,complex,56,False
9160,complex,62,False
9161,complex,59,False
9162,complex,63,False
9163,complex,59,False
9164,complex,60,False
9165,complex,62,False
9166,complex,59,False
9167,complex,380,False
9168,complex,58,False
9169,complex,58,False
9170,complex,57,False
9171,complex,378,False
9172,complex,59,False
9173,complex,64,False
9174,complex,60,False
9175,complex,57,False
9176,complex,58,False
9177,complex,62,False
9178,complex,61,False
9179,complex,56,False
9180,complex,55,False
9181,complex,62,False
9182,complex,57,False
9183,complex,57,False
9184,complex,58,False
9185,complex,57,False
9186,complex,56,False
9187,complex,55,False
9188,complex,59,False
9189,complex,55,False
9190,complex,60,False
9191,complex,58,False
9192,complex,57,False
9193,complex,62,False
9194,complex,59,False
9195,complex,57,False
9196,complex,56,False
9197,complex,62,False
9198,complex,57,False
9199,complex,55,False
9200,complex,57,False
9201,complex,62,False
9202,complex,67,False
9203,complex,58,False
9204,complex,60,False
9205,complex,58,False
9206,complex,58,False
9207,complex,61,False
9208,complex,58,False
9209,complex,60,False
9210,complex,60,False
9211,complex,55,False
9212,complex,377,False
9213,complex,60,False
9214,complex,65,False
9215,complex,375,False
9216,complex,65,False
9217,complex,61,False
9218,complex,64,False
