65,Asymmetric,0.0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Asymmetric,0.0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,Asymmetric,0.0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,Asymmetric,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,Asymmetric,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,Strong,1.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
72,Strong,0.9736842105263158,38,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0
73,Weak,0.24324324324324326,37,28,7,0,0,0,0,0,0,0,0,0,0,0,0,2
3698,Asymmetric,0.0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3750,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3772,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3776,Strong,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3792,Asymmetric,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3856,Asymmetric,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3857,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6165,Asymmetric,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3943,Moderate,0.3333333333333333,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3984,Strong,1.0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,Asymmetric,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,Moderate,0.48363636363636364,275,142,6,0,0,0,0,0,0,0,0,0,0,0,19,108
208,Weak,0.09090909090909091,88,80,0,0,0,0,0,0,0,0,0,0,0,0,0,8
3188,Strong,1.0,4,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
3308,Asymmetric,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3408,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3448,Strong,1.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3512,Asymmetric,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4112,Asymmetric,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4135,Strong,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4150,Asymmetric,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4154,Asymmetric,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
